Date,Adj Close,Log Returns,Inflation Rates
2009-03,797.8699951171875,0.0819526935612557,0.002428796539716
2009-04,872.8099975585938,0.0897722182435997,0.0024932575264772
2009-05,919.1400146484376,0.051720577155174,0.0028845993740993
2009-06,919.3200073242188,0.0001958080939536,0.0085532090595612
2009-07,987.47998046875,0.0715219493430142,-0.0015868452954465
2009-08,1020.6199951171876,0.0330093363428553,0.0022403386111272
2009-09,1057.0799560546875,0.0351000673677463,0.0006252851619769
2009-10,1036.18994140625,-0.0199598801971195,0.0009626377014357
2009-11,1095.6300048828125,0.0557790765867372,0.0007075030294639
2009-12,1115.0999755859375,0.0176145203503,-0.0017627509023407
2010-01,1073.8699951171875,-0.0376751237121947,0.0034116472777072
2010-02,1104.489990234375,0.0281147397418404,0.0002491763350749
2010-03,1169.4300537109375,0.0571328154163926,0.0040978757629394
2010-04,1186.68994140625,0.0146513730069184,0.0017353782704224
2010-06,1030.7099609375,-0.1409200222889943,-0.0009767439437707
2010-07,1101.5999755859375,0.066515799010857,0.0002110207909183
2010-08,1049.3299560546875,-0.0486118228874188,0.0013797120378653
2010-09,1141.199951171875,0.083928474188034,0.0005815670877891
2010-10,1183.260009765625,0.0361930517504907,0.0012444242713093
2010-11,1180.550048828125,-0.0022928763797244,0.0004205579769148
2010-12,1257.6400146484375,0.063256487508998,0.0017169659591936
2011-01,1286.1199951171875,0.0223929698124121,0.0047519217687922
2011-02,1327.219970703125,0.0314565767628246,0.0049192456719178
2011-03,1325.8299560546875,-0.0010478617545838,0.0097038371399594
2011-04,1363.6099853515625,0.0280969387702452,0.0064187849877636
2011-05,1345.199951171875,-0.013592919455284,0.004693157415371
2011-06,1320.6400146484375,-0.0184261859119325,-0.0010715409517025
2011-07,1292.280029296875,-0.0217083558566638,0.0008856533600491
2011-08,1218.8900146484375,-0.0584675022719568,0.002753793729504
2011-09,1131.4200439453125,-0.0744671007197857,0.0015173104178217
2011-10,1253.300048828125,0.1023065917693886,-0.0020648128930518
2011-11,1246.9599609375,-0.0050715537225125,-0.0008439173285192
2011-12,1257.5999755859375,0.0084965654071145,-0.0024695632397798
2012-01,1312.4100341796875,0.0426600444678073,0.0043905388909478
2012-02,1365.6800537109375,0.0397873446720445,0.0043933088218769
2012-03,1408.469970703125,0.0308514756329961,0.007565865148202
2012-04,1397.9100341796875,-0.0075256995449887,0.0030164753642699
2012-05,1310.3299560546875,-0.0646993081586247,-0.0011741684323553
2012-06,1362.1600341796875,0.0387927198736999,-0.0014674730965932
2012-07,1379.3199462890625,0.0125188849402827,-0.0016311154075828
2012-08,1406.5799560546875,0.019570609701871,0.0055497299027183
2012-09,1440.6700439453125,0.0239471187962545,0.0044522861158938
2012-10,1412.1600341796875,-0.0199878423580502,-0.0003890007915513
2012-11,1416.1800537109375,0.0028426724604567,-0.0047493470099581
2012-12,1426.18994140625,0.0070433681007134,-0.0026966973121297
2013-01,1498.1099853515625,0.0491977919987461,0.0029529399709854
2013-02,1514.6800537109375,0.0109999271263544,0.0081566732396601
2013-04,1597.5699462890625,0.0532794601663574,-0.0010401802770653
2013-05,1630.739990234375,0.0205502023835115,0.0017788247263683
2013-06,1606.280029296875,-0.01511292877028,0.0023968333841957
2013-07,1685.72998046875,0.048277728051788,0.0003939199365861
2013-08,1632.969970703125,-0.0317982680379454,0.0012022086145905
2013-09,1681.550048828125,0.0293155913664249,0.0011623287194421
2013-10,1756.5400390625,0.0436299711128339,-0.0025786050059225
2013-11,1805.81005859375,0.0276632897732354,-0.0020445127831564
2013-12,1848.3599853515625,0.0232894744820535,-8.581517989978524e-05
2014-01,1782.5899658203125,-0.0362314077760193,0.0037133446671586
2014-02,1859.449951171875,0.0422133750722756,0.0036910881958819
2014-03,1872.3399658203125,0.0069082484269442,0.0064193956460561
2014-04,1883.949951171875,0.0061816433655846,0.0032913320724323
2014-05,1923.5699462890625,0.0208121960133582,0.0034865248425331
2014-06,1960.22998046875,0.0188789967135605,0.0018603953350335
2014-07,1930.6700439453125,-0.0151946876379915,-0.0003902701096339
2014-08,2003.3699951171875,0.0369636444079892,-0.0016719110304528
2014-09,1972.2900390625,-0.0156354361052898,0.0007522857863879
2014-10,2018.050048828125,0.0229363988295643,-0.0025154388778837
2014-11,2067.56005859375,0.0242374735633067,-0.0054140474825481
2014-12,2058.89990234375,-0.004197384221126,-0.005686236956425
2015-01,1994.989990234375,-0.0315327792664254,-0.0047169999460494
2015-02,2104.5,0.0534388763256272,0.0043336411217589
2015-03,2067.889892578125,-0.0175491974339631,0.0059340800797438
2015-04,2085.510009765625,0.0084847225446355,0.0020308097638233
2015-05,2107.389892578125,0.0104367296753368,0.0050842851153
2015-06,2063.110107421875,-0.0212355588717586,0.0034967492387342
2015-07,2103.840087890625,0.0195496829900196,6.704491173529532e-05
2015-08,1972.1800537109373,-0.064624730993124,-0.0014172801500216
2015-09,1920.030029296875,-0.0267987309634627,-0.0015579695798861
2015-10,2079.360107421875,0.0797193795433987,-0.0004497848885054
2015-11,2080.409912109375,0.0005047417068051,-0.0021129110042232
2015-12,2043.93994140625,-0.0176856583902572,-0.0034229480452915
2016-01,1940.239990234375,-0.0520676173054967,0.0016517373395839
2016-02,1932.22998046875,-0.0041369055149924,0.000822737991716
2016-03,2059.739990234375,0.0639049902868289,0.0042967558525531
2016-04,2065.300048828125,0.0026957614511553,0.0047298645132862
2016-05,2096.949951171875,0.0152083668105238,0.0040376287933581
2016-06,2098.860107421875,0.0009105066031534,0.0032789844172604
2016-07,2173.60009765625,0.034990432691054,-0.0016194470014691
2016-08,2170.949951171875,-0.0012199867803522,0.0009180086090112
2016-09,2168.27001953125,-0.0012352137017536,0.0024011108892911
2016-10,2126.14990234375,-0.0196168370434727,0.0012459719674579
2016-11,2198.81005859375,0.0336035450444343,-0.0015566718525127
2016-12,2238.830078125,0.018037111299279,0.0003272678343572
2017-01,2278.8701171875,0.0177263146210628,0.0058108123716157
2017-02,2363.639892578125,0.0365230007382769,0.0031411787148277
2017-03,2362.719970703125,-0.0003892728921313,0.0008124677306368
2017-04,2384.199951171875,0.0090501324781982,0.0029611448453171
2017-05,2411.800048828125,0.0115097591109806,0.0008543567602012
2017-06,2423.409912109375,0.0048022260405038,0.0009066998383008
2017-07,2470.300048828125,0.0191640175471008,-0.0006901607449986
2017-08,2471.64990234375,0.0005462837796946,0.0029899778549391
2017-09,2519.360107421875,0.0191190393523553,0.0052809371660557
2017-10,2575.260009765625,0.0219455600318416,-0.0006322419265401
2017-11,2647.580078125,0.0276955410466344,2.4324390067142685e-05
2017-12,2673.610107421875,0.0097836145748712,-0.0005880051183931
2018-01,2823.81005859375,0.0546573983583285,0.0054329601608802
2018-02,2713.830078125,-0.0397261075980839,0.0045244392458514
2018-04,2648.050048828125,-0.0245374115551153,0.0039672117619325
2018-05,2705.27001953125,0.0213781911830661,0.0041502925342537
2018-06,2718.3701171875,0.0048307493865702,0.0015926068297715
2018-07,2816.2900390625,0.0353879507375242,6.746098674170298e-05
2018-08,2901.52001953125,0.0298143145243824,0.0005553880718459
2018-09,2913.97998046875,0.0042850932863336,0.0011613505472085
2018-10,2711.739990234375,-0.0719293459542968,0.0017652045650289
2018-11,2760.169921875,0.0177017520561175,-0.0033549701418768
2018-12,2506.85009765625,-0.096265219857899,-0.0031990744014095
2019-01,2704.10009765625,0.0757421519867559,0.0019047814167565
2019-02,2784.489990234375,0.0292955533654023,0.0042181442477228
2019-03,2834.39990234375,0.0177655108902287,0.0056255054879492
2019-04,2945.830078125,0.0385603974175708,0.0052810323815544
2019-05,2752.06005859375,-0.0680408940828739,0.0021264959932633
2019-06,2941.760009765625,0.0666583015630261,0.0001991273543138
2019-07,2980.3798828125,0.0130427248337052,0.0016695471526695
2019-08,2926.4599609375,-0.0182572817432622,-5.066951976134215e-05
2019-09,2976.739990234375,0.0170352505910719,0.0007831418412909
2019-10,3037.56005859375,0.0202258421533174,0.0022835811948446
2019-11,3140.97998046875,0.0334802660713781,-0.000536386864386
2019-12,3230.780029296875,0.0281887562985421,-0.0009101836165191
2020-01,3225.52001953125,-0.0016294196024425,0.0038722630408536
2020-02,2954.219970703125,-0.0878595369083877,0.0027368694851341
2020-03,2584.590087890625,-0.1336677246703745,-0.0021788229435229
2020-04,2912.429931640625,0.1194208387601767,-0.0067093996346101
2020-05,3044.31005859375,0.0442865329490969,1.950142652990456e-05
2020-06,3100.2900390625,0.0182213743567191,0.0054571296728551
2020-07,3271.1201171875,0.0536368016345058,0.005045493564791
2020-08,3500.31005859375,0.0677190830043573,0.0031482495816384
2020-09,3363.0,-0.040018119983178,0.0013917779708272
2020-10,3269.9599609375,-0.0280556922855541,0.0004148516964703
2020-11,3621.6298828125,0.1021464279066001,-0.0006108137265724
2020-12,3756.070068359375,0.0364490478405915,0.000941035554164
2021-01,3714.239990234375,-0.0111991376508885,0.0042447617254153
2021-02,3811.14990234375,0.0257568766725366,0.0054594528238982
2021-03,3972.889892578125,0.0415628072825466,0.007058304591275
2021-04,4181.169921875,0.0510973304680564,0.008185317850621
2021-06,4297.5,0.0274423652828459,0.0092477701571263
2021-07,4395.259765625,0.0224931759222513,0.0047989899316244
2021-08,4522.68017578125,0.0285781431597925,0.00206378030328
2021-09,4307.5400390625,-0.0487377927828331,0.0027122892747485
2021-10,4605.3798828125,0.0668581752839893,0.0082737961073223
2021-11,4567.0,-0.0083686256552052,0.0049013960139035
2021-12,4766.18017578125,0.0426886481613966,0.003067806626962
2022-01,4515.5498046875,-0.0540182299992834,0.0083793686107166
2022-02,4373.93994140625,-0.0318627610217114,0.0090925167551191
2022-03,4530.41015625,0.0351482862715227,0.0132630353564754
2022-04,4131.93017578125,-0.0920678249074223,0.0055670064501462
2022-05,4132.14990234375,5.317629076062466e-05,0.0109632078186748
2022-06,3785.3798828125,-0.0876515818048179,0.0136425909734452
2022-07,4130.2900390625,0.0872013846897158,-0.0001181261149525
2022-08,3955.0,-0.0433670306634054,-0.0003544620906153
2022-09,3585.6201171875,-0.0980491666209925,0.0021484748870691
2022-10,3871.97998046875,0.0768345644688556,0.0040482890431622
2022-11,4080.110107421875,0.052357976097649,-0.0010105368623158
2022-12,3839.5,-0.0607818253766681,-0.0030748138632823
2023-01,4076.60009765625,0.0599211818343496,0.0079635702681037
2023-02,3970.14990234375,-0.0264594788597931,0.0055665882646688
2023-03,4109.31005859375,0.0344512926982635,0.0033052615559752
2023-04,4169.47998046875,0.0145361776495622,0.0050462847440877
2023-05,4179.830078125,0.0024792714332724,0.0025152690671192
2023-06,4450.3798828125,0.0627188649146417,0.0032237124872402
2023-07,4588.9599609375,0.0306639509077039,0.0019056980227135
2023-08,4507.66015625,-0.0178752038429938,0.0043576467195624
2023-09,4288.0498046875,-0.049946167923282,0.0024820487194009
